date,area,data_set,variable,measurement,value,population,square_km,people_per_square_km
2020-05-15,Scotland,Adult Care Homes - Daily,Number with current suspected COVID-19 cases,Count,486,5463300,77910.79429999998,70.12250419323476
2020-05-16,Scotland,Adult Care Homes - Cumulative,Cumulative number that have reported more than one suspected COVID-19 case,Count,463,5463300,77910.79429999998,70.12250419323476
2020-05-15,Scotland,NHS workforce COVID-19 absences,All staff,Count,6620,5463300,77910.79429999998,70.12250419323476
2020-05-16,Scotland,NHS workforce COVID-19 absences,Other staff,Count,3071,5463300,77910.79429999998,70.12250419323476
2020-05-15,Scotland,Adult Care Homes - Cumulative,Cumulative number that have reported a suspected COVID-19 case,Count,632,5463300,77910.79429999998,70.12250419323476
2020-05-16,Scotland,NHS workforce COVID-19 absences,All staff,Count,6233,5463300,77910.79429999998,70.12250419323476
2020-05-17,Scotland,COVID-19 patients in ICU,Total,Count,59,5463300,77910.79429999998,70.12250419323476
2020-05-16,Scotland,COVID-19 patients in ICU,Total,Count,59,5463300,77910.79429999998,70.12250419323476
2020-05-17,Scotland,COVID-19 patients in hospital,Confirmed,Count,1007,5463300,77910.79429999998,70.12250419323476
2020-05-16,Scotland,COVID-19 patients in hospital,Confirmed,Count,1011,5463300,77910.79429999998,70.12250419323476
2020-05-17,Scotland,COVID-19 patients in ICU,Confirmed,Count,46,5463300,77910.79429999998,70.12250419323476
2020-05-16,Scotland,COVID-19 patients in ICU,Confirmed,Count,49,5463300,77910.79429999998,70.12250419323476
2020-05-17,Scotland,COVID-19 patients in ICU,Suspected,Count,13,5463300,77910.79429999998,70.12250419323476
2020-05-16,Scotland,COVID-19 patients in ICU,Suspected,Count,10,5463300,77910.79429999998,70.12250419323476
2020-05-15,Scotland,Ambulance attendances,Total,Count,1650,5463300,77910.79429999998,70.12250419323476
2020-05-17,Scotland,COVID-19 patients in hospital,Total,Count,1308,5463300,77910.79429999998,70.12250419323476
2020-05-15,Scotland,Ambulance attendances,COVID-19 suspected,Count,274,5463300,77910.79429999998,70.12250419323476
2020-05-16,Scotland,Ambulance attendances,Total,Count,1524,5463300,77910.79429999998,70.12250419323476
2020-05-17,Scotland,COVID-19 patients in hospital,Suspected,Count,301,5463300,77910.79429999998,70.12250419323476
2020-05-16,Scotland,COVID-19 patients in hospital,Suspected,Count,405,5463300,77910.79429999998,70.12250419323476
2020-05-16,Scotland,COVID-19 patients in hospital,Total,Count,1416,5463300,77910.79429999998,70.12250419323476
2020-05-17,Greater Glasgow and Clyde,COVID-19 patients in ICU,Total,Count,20,1183120,1104.1419,1071.5289402566825
2020-05-16,Greater Glasgow and Clyde,COVID-19 patients in ICU,Total,Count,21,1183120,1104.1419,1071.5289402566825
2020-05-17,Grampian,COVID-19 patients in ICU,Total,Count,5,585700,8735.8564,67.04551599543234
2020-05-16,Grampian,COVID-19 patients in ICU,Total,Count,5,585700,8735.8564,67.04551599543234
2020-05-17,Lothian,COVID-19 patients in ICU,Total,Count,7,907580,1723.9554,526.4521344345683
2020-05-17,Lanarkshire,COVID-19 patients in ICU,Total,Count,11,661900,2241.8023000000003,295.2535109808746
2020-05-16,Lanarkshire,COVID-19 patients in ICU,Total,Count,10,661900,2241.8023000000003,295.2535109808746
2020-05-16,Lothian,COVID-19 patients in ICU,Total,Count,11,907580,1723.9554,526.4521344345683
2020-05-16,Scotland,General,Number of COVID-19 confirmed deaths registered to date,Count,2094,5463300,77910.79429999998,70.12250419323476
2020-05-16,Scotland,Adult Care Homes - Daily,Daily number of new suspected COVID-19 cases,Count,27,5463300,77910.79429999998,70.12250419323476
2020-05-17,Scotland,General,Number of COVID-19 confirmed deaths registered to date,Count,2103,5463300,77910.79429999998,70.12250419323476
2020-05-15,Scotland,Adult Care Homes - Cumulative,Cumulative number of suspected COVID-19 cases,Count,5069,5463300,77910.79429999998,70.12250419323476
2020-05-16,Scotland,Adult Care Homes - Daily,Number with current suspected COVID-19 cases,Count,486,5463300,77910.79429999998,70.12250419323476
2020-05-15,Scotland,Adult Care Homes - Daily,Daily number of new suspected COVID-19 cases,Count,94,5463300,77910.79429999998,70.12250419323476
2020-05-16,Scotland,Adult Care Homes - Cumulative,Cumulative number of suspected COVID-19 cases,Count,5096,5463300,77910.79429999998,70.12250419323476
2020-05-18,Scotland,Ambulance attendances,COVID-19 suspected patients taken to hospital,Count,244,5463300,77910.79429999998,70.12250419323476
2020-05-18,Scotland,Ambulance attendances,COVID-19 suspected,Count,341,5463300,77910.79429999998,70.12250419323476
2020-05-18,Scotland,NHS workforce COVID-19 absences,Nursing and midwifery staff,Count,2854,5463300,77910.79429999998,70.12250419323476
2020-05-18,Scotland,General,Delayed discharges,Count,647,5463300,77910.79429999998,70.12250419323476
2020-05-19,Scotland,COVID-19 patients in hospital,Suspected,Count,478,5463300,77910.79429999998,70.12250419323476
2020-05-19,Scotland,COVID-19 patients in hospital,Confirmed,Count,969,5463300,77910.79429999998,70.12250419323476
2020-05-18,Scotland,Ambulance attendances,Total,Count,1654,5463300,77910.79429999998,70.12250419323476
2020-05-19,Scotland,COVID-19 patients in hospital,Total,Count,1447,5463300,77910.79429999998,70.12250419323476
2020-05-18,Scotland,Adult Care Homes - Daily,Number with current suspected COVID-19 cases,Count,482,5463300,77910.79429999998,70.12250419323476
2020-05-18,Scotland,Adult Care Homes - Cumulative,Cumulative number that have reported more than one suspected COVID-19 case,Count,467,5463300,77910.79429999998,70.12250419323476
2020-05-18,Scotland,Adult Care Homes - Daily,Daily number of new suspected COVID-19 cases,Count,180,5463300,77910.79429999998,70.12250419323476
2020-05-18,Scotland,Adult Care Homes - Cumulative,Cumulative number of suspected COVID-19 cases,Count,5306,5463300,77910.79429999998,70.12250419323476
2020-05-18,Scotland,NHS workforce COVID-19 absences,Other staff,Count,3024,5463300,77910.79429999998,70.12250419323476
2020-05-18,Scotland,NHS workforce COVID-19 absences,Medical and dental staff,Count,174,5463300,77910.79429999998,70.12250419323476
2020-05-18,Scotland,Adult Care Homes - Cumulative,Cumulative number that have reported a suspected COVID-19 case,Count,634,5463300,77910.79429999998,70.12250419323476
2020-05-18,Scotland,NHS workforce COVID-19 absences,All staff,Count,6052,5463300,77910.79429999998,70.12250419323476
2020-05-18,Lothian,COVID-19 patients in hospital,Suspected,Count,90,907580,1723.9554,526.4521344345683
2020-05-18,Tayside,COVID-19 patients in hospital,Suspected,Count,33,417470,7527.0736,55.46245754791079
2020-05-18,Grampian,COVID-19 patients in hospital,Suspected,Count,61,585700,8735.8564,67.04551599543234
2020-05-18,Forth Valley,COVID-19 patients in hospital,Suspected,Count,37,306640,2643.3061000000002,116.00623930766095
2020-05-18,Lanarkshire,COVID-19 patients in hospital,Suspected,Count,63,661900,2241.8023000000003,295.2535109808746
2020-05-18,Highland,COVID-19 patients in hospital,Suspected,Count,22,321700,32565.8759,9.8784384300868755
2020-05-19,Scotland,COVID-19 patients in ICU,Confirmed,Count,47,5463300,77910.79429999998,70.12250419323476
2020-05-18,Scotland,Calls,Coronavirus helpline,Count,359,5463300,77910.79429999998,70.12250419323476
2020-05-19,Scotland,COVID-19 patients in ICU,Total,Count,59,5463300,77910.79429999998,70.12250419323476
2020-05-19,Scotland,COVID-19 patients in ICU,Suspected,Count,12,5463300,77910.79429999998,70.12250419323476
2020-05-18,Scotland,Calls,NHS24 111,Count,3463,5463300,77910.79429999998,70.12250419323476
2020-05-19,Forth Valley,COVID-19 patients in hospital,Confirmed,Count,19,306640,2643.3061000000002,116.00623930766095
2020-05-19,Fife,COVID-19 patients in hospital,Confirmed,Count,74,373550,1325.0352,281.9170388831934
2020-05-19,Greater Glasgow and Clyde,COVID-19 patients in hospital,Confirmed,Count,428,1183120,1104.1419,1071.5289402566825
2020-05-19,Grampian,COVID-19 patients in hospital,Confirmed,Count,84,585700,8735.8564,67.04551599543234
2020-05-19,Ayrshire and Arran,COVID-19 patients in hospital,Confirmed,Count,32,369360,3369.5133,109.61820509804784
2020-05-19,Borders,COVID-19 patients in hospital,Confirmed,Count,21,115510,4731.787,24.411496121866854
2020-05-19,Tayside,COVID-19 patients in hospital,Confirmed,Count,18,417470,7527.0736,55.46245754791079
2020-05-19,Lanarkshire,COVID-19 patients in hospital,Confirmed,Count,95,661900,2241.8023000000003,295.2535109808746
2020-05-19,Highland,COVID-19 patients in hospital,Confirmed,Count,5,321700,32565.8759,9.8784384300868755
2020-05-19,Lothian,COVID-19 patients in hospital,Confirmed,Count,187,907580,1723.9554,526.4521344345683
2020-05-19,Greater Glasgow and Clyde,COVID-19 patients in ICU,Total,Count,20,1183120,1104.1419,1071.5289402566825
2020-05-19,Grampian,COVID-19 patients in ICU,Total,Count,6,585700,8735.8564,67.04551599543234
2020-05-19,Scotland,General,Number of COVID-19 confirmed deaths registered to date,Count,2134,5463300,77910.79429999998,70.12250419323476
2020-05-19,Lanarkshire,COVID-19 patients in ICU,Total,Count,7,661900,2241.8023000000003,295.2535109808746
2020-05-19,Lothian,COVID-19 patients in ICU,Total,Count,7,907580,1723.9554,526.4521344345683
2020-05-17,Scotland,Adult Care Homes - Cumulative,Cumulative number that have reported a suspected COVID-19 case,Count,632,5463300,77910.79429999998,70.12250419323476
2020-05-17,Scotland,NHS workforce COVID-19 absences,All staff,Count,6357,5463300,77910.79429999998,70.12250419323476
2020-05-17,Scotland,Adult Care Homes - Daily,Number with current suspected COVID-19 cases,Count,484,5463300,77910.79429999998,70.12250419323476
2020-05-17,Scotland,Adult Care Homes - Cumulative,Cumulative number that have reported more than one suspected COVID-19 case,Count,463,5463300,77910.79429999998,70.12250419323476
2020-05-17,Scotland,NHS workforce COVID-19 absences,Nursing and midwifery staff,Count,3066,5463300,77910.79429999998,70.12250419323476
2020-05-15,Scotland,General,Delayed discharges,Count,662,5463300,77910.79429999998,70.12250419323476
2020-05-17,Scotland,NHS workforce COVID-19 absences,Other staff,Count,3116,5463300,77910.79429999998,70.12250419323476
2020-05-17,Scotland,NHS workforce COVID-19 absences,Medical and dental staff,Count,175,5463300,77910.79429999998,70.12250419323476
2020-05-18,Ayrshire and Arran,COVID-19 patients in ICU,Total,Count,5,369360,3369.5133,109.61820509804784
2020-05-17,Scotland,Adult Care Homes - Daily,Daily number of new suspected COVID-19 cases,Count,30,5463300,77910.79429999998,70.12250419323476
2020-05-17,Scotland,Adult Care Homes - Cumulative,Cumulative number of suspected COVID-19 cases,Count,5126,5463300,77910.79429999998,70.12250419323476
2020-05-18,Scotland,General,Number of COVID-19 confirmed deaths registered to date,Count,2105,5463300,77910.79429999998,70.12250419323476
2020-05-17,Scotland,Calls,Coronavirus helpline,Count,111,5463300,77910.79429999998,70.12250419323476
2020-05-17,Scotland,Calls,NHS24 111,Count,6524,5463300,77910.79429999998,70.12250419323476
2020-05-18,Scotland,COVID-19 patients in ICU,Suspected,Count,17,5463300,77910.79429999998,70.12250419323476
2020-05-18,Scotland,COVID-19 patients in ICU,Confirmed,Count,46,5463300,77910.79429999998,70.12250419323476
2020-05-17,Scotland,Ambulance attendances,Total,Count,1543,5463300,77910.79429999998,70.12250419323476
2020-05-18,Scotland,COVID-19 patients in hospital,Total,Count,1427,5463300,77910.79429999998,70.12250419323476
2020-05-17,Scotland,Ambulance attendances,COVID-19 suspected patients taken to hospital,Count,186,5463300,77910.79429999998,70.12250419323476
2020-05-17,Scotland,Ambulance attendances,COVID-19 suspected,Count,276,5463300,77910.79429999998,70.12250419323476
2020-05-18,Scotland,COVID-19 patients in hospital,Confirmed,Count,1005,5463300,77910.79429999998,70.12250419323476
2020-05-18,Scotland,COVID-19 patients in ICU,Total,Count,63,5463300,77910.79429999998,70.12250419323476
2020-05-18,Scotland,COVID-19 patients in hospital,Suspected,Count,422,5463300,77910.79429999998,70.12250419323476
2020-05-18,Lothian,COVID-19 patients in hospital,Confirmed,Count,192,907580,1723.9554,526.4521344345683
2020-05-18,Lanarkshire,COVID-19 patients in hospital,Confirmed,Count,103,661900,2241.8023000000003,295.2535109808746
2020-05-18,Grampian,COVID-19 patients in hospital,Confirmed,Count,88,585700,8735.8564,67.04551599543234
2020-05-18,Forth Valley,COVID-19 patients in hospital,Confirmed,Count,19,306640,2643.3061000000002,116.00623930766095
2020-05-18,Highland,COVID-19 patients in hospital,Confirmed,Count,6,321700,32565.8759,9.8784384300868755
2020-05-18,Greater Glasgow and Clyde,COVID-19 patients in hospital,Confirmed,Count,434,1183120,1104.1419,1071.5289402566825
2020-05-18,Borders,COVID-19 patients in hospital,Suspected,Count,17,115510,4731.787,24.411496121866854
2020-05-18,Ayrshire and Arran,COVID-19 patients in hospital,Suspected,Count,57,369360,3369.5133,109.61820509804784
2020-05-18,Fife,COVID-19 patients in hospital,Suspected,Count,28,373550,1325.0352,281.9170388831934
2020-05-18,Dumfries and Galloway,COVID-19 patients in hospital,Suspected,Count,10,148860,6426.8724,23.162121594323235
2020-05-18,Tayside,COVID-19 patients in hospital,Confirmed,Count,23,417470,7527.0736,55.46245754791079
2020-05-18,Lothian,COVID-19 patients in ICU,Total,Count,10,907580,1723.9554,526.4521344345683
2020-05-18,Lanarkshire,COVID-19 patients in ICU,Total,Count,10,661900,2241.8023000000003,295.2535109808746
2020-05-18,Grampian,COVID-19 patients in ICU,Total,Count,7,585700,8735.8564,67.04551599543234
2020-05-18,Greater Glasgow and Clyde,COVID-19 patients in ICU,Total,Count,20,1183120,1104.1419,1071.5289402566825
2020-05-18,Borders,COVID-19 patients in hospital,Confirmed,Count,27,115510,4731.787,24.411496121866854
2020-05-18,Ayrshire and Arran,COVID-19 patients in hospital,Confirmed,Count,32,369360,3369.5133,109.61820509804784
2020-05-18,Fife,COVID-19 patients in hospital,Confirmed,Count,75,373550,1325.0352,281.9170388831934
2020-04-10,Fife,COVID-19 patients in hospital,Suspected,Count,37,373550,1325.0352,281.9170388831934
2020-04-09,Fife,COVID-19 patients in hospital,Suspected,Count,36,373550,1325.0352,281.9170388831934
2020-04-12,Fife,COVID-19 patients in hospital,Suspected,Count,23,373550,1325.0352,281.9170388831934
2020-04-11,Fife,COVID-19 patients in hospital,Suspected,Count,32,373550,1325.0352,281.9170388831934
2020-04-06,Fife,COVID-19 patients in hospital,Suspected,Count,20,373550,1325.0352,281.9170388831934
2020-04-05,Fife,COVID-19 patients in hospital,Suspected,Count,33,373550,1325.0352,281.9170388831934
2020-04-08,Fife,COVID-19 patients in hospital,Suspected,Count,31,373550,1325.0352,281.9170388831934
2020-04-07,Fife,COVID-19 patients in hospital,Suspected,Count,42,373550,1325.0352,281.9170388831934
2020-04-18,Fife,COVID-19 patients in hospital,Suspected,Count,28,373550,1325.0352,281.9170388831934
2020-04-17,Fife,COVID-19 patients in hospital,Suspected,Count,26,373550,1325.0352,281.9170388831934
2020-04-20,Fife,COVID-19 patients in hospital,Suspected,Count,15,373550,1325.0352,281.9170388831934
2020-04-19,Fife,COVID-19 patients in hospital,Suspected,Count,22,373550,1325.0352,281.9170388831934
2020-04-14,Fife,COVID-19 patients in hospital,Suspected,Count,18,373550,1325.0352,281.9170388831934
2020-04-13,Fife,COVID-19 patients in hospital,Suspected,Count,20,373550,1325.0352,281.9170388831934
2020-04-16,Fife,COVID-19 patients in hospital,Suspected,Count,29,373550,1325.0352,281.9170388831934
2020-04-15,Fife,COVID-19 patients in hospital,Suspected,Count,13,373550,1325.0352,281.9170388831934
2020-05-05,Dumfries and Galloway,COVID-19 patients in hospital,Suspected,Count,16,148860,6426.8724,23.162121594323235
2020-05-04,Dumfries and Galloway,COVID-19 patients in hospital,Suspected,Count,14,148860,6426.8724,23.162121594323235
2020-03-27,Fife,COVID-19 patients in hospital,Suspected,Count,28,373550,1325.0352,281.9170388831934
2020-03-26,Fife,COVID-19 patients in hospital,Suspected,Count,25,373550,1325.0352,281.9170388831934
2020-05-01,Dumfries and Galloway,COVID-19 patients in hospital,Suspected,Count,14,148860,6426.8724,23.162121594323235
2020-04-30,Dumfries and Galloway,COVID-19 patients in hospital,Suspected,Count,11,148860,6426.8724,23.162121594323235
2020-05-03,Dumfries and Galloway,COVID-19 patients in hospital,Suspected,Count,10,148860,6426.8724,23.162121594323235
2020-05-02,Dumfries and Galloway,COVID-19 patients in hospital,Suspected,Count,15,148860,6426.8724,23.162121594323235
