date_code,value,variable,official_name
2020-05-27,86,COVID-19 patients in hospital - Suspected,Lanarkshire
2020-05-27,34,COVID-19 patients in hospital - Suspected,Highland
2020-05-27,23,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
2020-05-27,14,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
2020-05-27,14,COVID-19 patients in hospital - Suspected,Borders
2020-05-27,5,COVID-19 patients in ICU - Total,Lanarkshire
2020-05-27,12,COVID-19 patients in ICU - Total,Lothian
2020-05-27,0,COVID-19 patients in ICU - Total,Highland
2020-05-27,0,COVID-19 patients in ICU - Total,Shetland
2020-05-27,0,COVID-19 patients in ICU - Total,Orkney
2020-05-27,0,COVID-19 patients in ICU - Total,Forth Valley
2020-05-27,0,COVID-19 patients in ICU - Total,Fife
2020-05-27,9,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
2020-05-27,0,COVID-19 patients in ICU - Total,Grampian
2020-05-27,0,COVID-19 patients in hospital - Confirmed,Dumfries and Galloway
2020-05-27,0,COVID-19 patients in hospital - Confirmed,Borders
2020-05-27,10,COVID-19 patients in hospital - Confirmed,Forth Valley
2020-05-27,66,COVID-19 patients in hospital - Confirmed,Fife
2020-05-27,0,COVID-19 patients in ICU - Total,Western Isles
2020-05-27,0,COVID-19 patients in ICU - Total,Tayside
2020-05-27,16,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
2020-05-27,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-05-27,0,COVID-19 patients in hospital - Suspected,Orkney
2020-05-27,178,COVID-19 patients in hospital - Suspected,Lothian
2020-05-27,14,COVID-19 patients in hospital - Suspected,Tayside
2020-05-27,0,COVID-19 patients in hospital - Suspected,Shetland
2020-05-26,8,COVID-19 patients in hospital - Confirmed,Highland
2020-05-26,83,COVID-19 patients in hospital - Confirmed,Lanarkshire
2020-05-26,382,COVID-19 patients in hospital - Confirmed,Greater Glasgow and Clyde
2020-05-26,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-05-26,169,COVID-19 patients in hospital - Confirmed,Lothian
2020-05-26,67,COVID-19 patients in hospital - Confirmed,Fife
2020-05-26,0,COVID-19 patients in hospital - Confirmed,Dumfries and Galloway
2020-05-26,66,COVID-19 patients in hospital - Confirmed,Grampian
2020-05-26,15,COVID-19 patients in hospital - Confirmed,Forth Valley
2020-05-26,20,COVID-19 patients in hospital - Suspected,Borders
2020-05-26,10,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
2020-05-26,21,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
2020-05-26,29,COVID-19 patients in hospital - Suspected,Forth Valley
2020-05-26,13,COVID-19 patients in hospital - Suspected,Fife
2020-05-26,13,COVID-19 patients in hospital - Confirmed,Tayside
2020-05-26,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-05-26,0,COVID-19 patients in hospital - Confirmed,Western Isles
2020-05-26,0,COVID-19 patients in ICU - Total,Grampian
2020-05-26,11,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
2020-05-26,0,COVID-19 patients in ICU - Total,Forth Valley
2020-05-26,0,COVID-19 patients in ICU - Total,Lanarkshire
2020-05-26,0,COVID-19 patients in ICU - Total,Highland
2020-05-26,0,COVID-19 patients in ICU - Total,Borders
2020-05-26,0,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-05-26,0,COVID-19 patients in ICU - Total,Fife
2020-05-26,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-05-26,0,COVID-19 patients in ICU - Total,Western Isles
2020-05-26,9,COVID-19 patients in hospital - Confirmed,Borders
2020-05-26,19,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
2020-05-26,0,COVID-19 patients in ICU - Total,Orkney
2020-05-26,5,COVID-19 patients in ICU - Total,Lothian
2020-05-26,0,COVID-19 patients in ICU - Total,Tayside
2020-05-26,0,COVID-19 patients in ICU - Total,Shetland
2020-05-27,0,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-05-27,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-05-27,0,COVID-19 patients in ICU - Total,Borders
2020-05-26,0,COVID-19 patients in hospital - Suspected,Shetland
2020-05-26,18,COVID-19 patients in hospital - Suspected,Tayside
2020-05-26,0,COVID-19 patients in hospital - Suspected,Orkney
2020-05-26,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-05-26,41,COVID-19 patients in hospital - Suspected,Highland
2020-05-26,22,COVID-19 patients in hospital - Suspected,Grampian
2020-05-26,103,COVID-19 patients in hospital - Suspected,Lothian
2020-05-26,85,COVID-19 patients in hospital - Suspected,Lanarkshire
2020-05-23,0,COVID-19 patients in ICU - Total,Tayside
2020-05-23,0,COVID-19 patients in ICU - Total,Western Isles
2020-05-23,0,COVID-19 patients in ICU - Total,Shetland
2020-05-23,21,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
2020-05-23,6,COVID-19 patients in ICU - Total,Lanarkshire
2020-05-23,0,COVID-19 patients in ICU - Total,Highland
2020-05-23,0,COVID-19 patients in ICU - Total,Orkney
2020-05-23,10,COVID-19 patients in ICU - Total,Lothian
2020-05-23,379,COVID-19 patients in hospital - Confirmed,Greater Glasgow and Clyde
2020-05-23,10,COVID-19 patients in hospital - Confirmed,Highland
2020-05-23,70,COVID-19 patients in hospital - Confirmed,Grampian
2020-05-23,162,COVID-19 patients in hospital - Confirmed,Lothian
2020-05-23,86,COVID-19 patients in hospital - Confirmed,Lanarkshire
2020-05-23,0,COVID-19 patients in hospital - Confirmed,Dumfries and Galloway
2020-05-23,11,COVID-19 patients in hospital - Confirmed,Borders
2020-05-23,16,COVID-19 patients in hospital - Confirmed,Forth Valley
2020-05-23,69,COVID-19 patients in hospital - Confirmed,Fife
2020-05-23,0,COVID-19 patients in ICU - Total,Forth Valley
2020-05-23,0,COVID-19 patients in ICU - Total,Fife
2020-05-23,13,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
2020-05-23,0,COVID-19 patients in ICU - Total,Grampian
2020-05-23,0,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-05-23,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-05-23,0,COVID-19 patients in ICU - Total,Borders
2020-05-23,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-05-23,39,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
2020-05-23,18,COVID-19 patients in hospital - Suspected,Borders
2020-05-23,29,COVID-19 patients in hospital - Suspected,Fife
2020-05-23,14,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
2020-05-23,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-05-23,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-05-23,0,COVID-19 patients in hospital - Confirmed,Western Isles
2020-05-23,13,COVID-19 patients in hospital - Confirmed,Tayside
2020-05-23,0,COVID-19 patients in hospital - Suspected,Orkney
2020-05-23,150,COVID-19 patients in hospital - Suspected,Lothian
2020-05-23,19,COVID-19 patients in hospital - Suspected,Tayside
2020-05-23,0,COVID-19 patients in hospital - Suspected,Shetland
2020-05-23,21,COVID-19 patients in hospital - Suspected,Grampian
2020-05-23,53,COVID-19 patients in hospital - Suspected,Forth Valley
2020-05-23,80,COVID-19 patients in hospital - Suspected,Lanarkshire
2020-05-23,38,COVID-19 patients in hospital - Suspected,Highland
2020-05-22,8,COVID-19 patients in ICU - Total,Lanarkshire
2020-05-22,9,COVID-19 patients in ICU - Total,Lothian
2020-05-22,0,COVID-19 patients in ICU - Total,Highland
2020-05-22,0,COVID-19 patients in ICU - Total,Shetland
2020-05-22,0,COVID-19 patients in ICU - Total,Orkney
2020-05-22,0,COVID-19 patients in ICU - Total,Forth Valley
2020-05-22,0,COVID-19 patients in ICU - Total,Fife
2020-05-22,14,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
2020-05-22,6,COVID-19 patients in ICU - Total,Grampian
2020-05-22,0,COVID-19 patients in hospital - Confirmed,Dumfries and Galloway
2020-05-22,69,COVID-19 patients in hospital - Confirmed,Fife
2020-05-22,12,COVID-19 patients in hospital - Confirmed,Borders
2020-05-22,68,COVID-19 patients in hospital - Confirmed,Grampian
2020-05-22,14,COVID-19 patients in hospital - Confirmed,Forth Valley
2020-05-22,0,COVID-19 patients in ICU - Total,Western Isles
2020-05-22,0,COVID-19 patients in ICU - Total,Tayside
2020-05-22,26,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
2020-05-22,0,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-05-22,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-05-22,0,COVID-19 patients in ICU - Total,Borders
2020-05-22,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-05-22,0,COVID-19 patients in hospital - Suspected,Orkney
2020-05-22,88,COVID-19 patients in hospital - Suspected,Lothian
2020-05-22,20,COVID-19 patients in hospital - Suspected,Tayside
2020-05-22,0,COVID-19 patients in hospital - Suspected,Shetland
2020-05-22,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-05-22,15,COVID-19 patients in hospital - Confirmed,Tayside
2020-05-22,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-05-22,0,COVID-19 patients in hospital - Confirmed,Western Isles
2020-05-22,12,COVID-19 patients in hospital - Confirmed,Highland
2020-05-22,389,COVID-19 patients in hospital - Confirmed,Greater Glasgow and Clyde
2020-05-22,174,COVID-19 patients in hospital - Confirmed,Lothian
2020-05-22,90,COVID-19 patients in hospital - Confirmed,Lanarkshire
2020-05-22,16,COVID-19 patients in hospital - Suspected,Grampian
2020-05-22,40,COVID-19 patients in hospital - Suspected,Forth Valley
2020-05-22,83,COVID-19 patients in hospital - Suspected,Lanarkshire
2020-05-22,38,COVID-19 patients in hospital - Suspected,Highland
2020-05-22,17,COVID-19 patients in hospital - Suspected,Borders
2020-05-22,35,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
2020-05-22,32,COVID-19 patients in hospital - Suspected,Fife
2020-05-22,12,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
2020-05-25,16,COVID-19 patients in hospital - Confirmed,Forth Valley
2020-05-25,71,COVID-19 patients in hospital - Confirmed,Grampian
2020-05-25,69,COVID-19 patients in hospital - Confirmed,Fife
2020-05-25,10,COVID-19 patients in hospital - Confirmed,Highland
2020-05-25,384,COVID-19 patients in hospital - Confirmed,Greater Glasgow and Clyde
2020-05-25,21,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
2020-05-25,0,COVID-19 patients in hospital - Confirmed,Dumfries and Galloway
2020-05-25,11,COVID-19 patients in hospital - Confirmed,Borders
2020-05-25,0,COVID-19 patients in hospital - Confirmed,Western Isles
2020-05-25,14,COVID-19 patients in hospital - Confirmed,Tayside
2020-05-25,19,COVID-19 patients in hospital - Suspected,Borders
2020-05-25,24,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
2020-05-25,168,COVID-19 patients in hospital - Confirmed,Lothian
2020-05-25,82,COVID-19 patients in hospital - Confirmed,Lanarkshire
2020-05-25,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-05-25,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-05-25,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-05-25,0,COVID-19 patients in ICU - Total,Fife
2020-05-25,0,COVID-19 patients in ICU - Total,Borders
2020-05-25,0,COVID-19 patients in ICU - Total,Grampian
2020-05-25,0,COVID-19 patients in ICU - Total,Forth Valley
2020-05-25,0,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-05-25,0,COVID-19 patients in ICU - Total,Shetland
2020-05-25,0,COVID-19 patients in ICU - Total,Orkney
2020-05-25,0,COVID-19 patients in ICU - Total,Western Isles
2020-05-25,0,COVID-19 patients in ICU - Total,Tayside
2020-05-25,0,COVID-19 patients in ICU - Total,Highland
2020-05-25,12,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
2020-05-25,9,COVID-19 patients in ICU - Total,Lothian
2020-05-25,0,COVID-19 patients in ICU - Total,Lanarkshire
2020-05-25,74,COVID-19 patients in hospital - Suspected,Lanarkshire
2020-05-25,174,COVID-19 patients in hospital - Suspected,Lothian
2020-05-25,27,COVID-19 patients in hospital - Suspected,Highland
2020-05-25,0,COVID-19 patients in hospital - Suspected,Shetland
2020-05-25,0,COVID-19 patients in hospital - Suspected,Orkney
2020-05-25,23,COVID-19 patients in hospital - Suspected,Fife
2020-05-25,13,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
2020-05-25,13,COVID-19 patients in hospital - Suspected,Grampian
2020-05-25,41,COVID-19 patients in hospital - Suspected,Forth Valley
2020-05-25,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-05-25,10,COVID-19 patients in hospital - Suspected,Tayside
2020-05-24,11,COVID-19 patients in hospital - Confirmed,Borders
2020-05-24,0,COVID-19 patients in hospital - Confirmed,Dumfries and Galloway
2020-05-24,25,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
2020-05-24,14,COVID-19 patients in hospital - Confirmed,Forth Valley
2020-05-24,69,COVID-19 patients in hospital - Confirmed,Fife
2020-05-24,0,COVID-19 patients in ICU - Total,Tayside
2020-05-24,0,COVID-19 patients in ICU - Total,Shetland
2020-05-24,0,COVID-19 patients in ICU - Total,Western Isles
2020-05-24,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-05-24,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-05-24,165,COVID-19 patients in hospital - Confirmed,Lothian
2020-05-24,0,COVID-19 patients in hospital - Confirmed,Western Isles
2020-05-24,13,COVID-19 patients in hospital - Confirmed,Tayside
2020-05-24,379,COVID-19 patients in hospital - Confirmed,Greater Glasgow and Clyde
2020-05-24,72,COVID-19 patients in hospital - Confirmed,Grampian
2020-05-24,83,COVID-19 patients in hospital - Confirmed,Lanarkshire
2020-05-24,10,COVID-19 patients in hospital - Confirmed,Highland
2020-05-24,0,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-05-24,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-05-24,0,COVID-19 patients in ICU - Total,Borders
2020-05-24,0,COVID-19 patients in ICU - Total,Lanarkshire
2020-05-24,0,COVID-19 patients in ICU - Total,Highland
2020-05-24,0,COVID-19 patients in ICU - Total,Orkney
2020-05-24,8,COVID-19 patients in ICU - Total,Lothian
2020-05-24,0,COVID-19 patients in ICU - Total,Forth Valley
2020-05-24,0,COVID-19 patients in ICU - Total,Fife
2020-05-24,12,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
2020-05-24,0,COVID-19 patients in ICU - Total,Grampian
2020-05-24,55,COVID-19 patients in hospital - Suspected,Forth Valley
2020-05-24,18,COVID-19 patients in hospital - Suspected,Grampian
2020-05-24,33,COVID-19 patients in hospital - Suspected,Fife
2020-05-24,69,COVID-19 patients in hospital - Suspected,Lanarkshire
2020-05-24,26,COVID-19 patients in hospital - Suspected,Highland
2020-05-24,30,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
2020-05-24,18,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
2020-05-24,25,COVID-19 patients in hospital - Suspected,Borders
2020-05-24,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-05-24,0,COVID-19 patients in hospital - Suspected,Orkney
2020-05-24,187,COVID-19 patients in hospital - Suspected,Lothian
2020-05-24,23,COVID-19 patients in hospital - Suspected,Tayside
2020-05-24,0,COVID-19 patients in hospital - Suspected,Shetland
2020-04-01,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-04-02,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-03-31,5,COVID-19 patients in hospital - Suspected,Western Isles
2020-04-18,28,COVID-19 patients in hospital - Suspected,Fife
2020-04-03,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-03-28,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-03-27,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-03-30,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-03-29,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-04-06,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-04-15,13,COVID-19 patients in hospital - Suspected,Fife
2020-04-08,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-04-07,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-04-17,26,COVID-19 patients in hospital - Suspected,Fife
2020-04-04,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-04-16,29,COVID-19 patients in hospital - Suspected,Fife
2020-04-05,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-04-26,22,COVID-19 patients in hospital - Suspected,Tayside
2020-04-25,25,COVID-19 patients in hospital - Suspected,Tayside
2020-04-28,23,COVID-19 patients in hospital - Suspected,Tayside
2020-04-27,26,COVID-19 patients in hospital - Suspected,Tayside
2020-04-22,24,COVID-19 patients in hospital - Suspected,Tayside
2020-04-21,21,COVID-19 patients in hospital - Suspected,Tayside
2020-04-24,14,COVID-19 patients in hospital - Suspected,Tayside
2020-04-23,26,COVID-19 patients in hospital - Suspected,Tayside
2020-05-04,35,COVID-19 patients in hospital - Suspected,Tayside
2020-05-03,32,COVID-19 patients in hospital - Suspected,Tayside
2020-03-26,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-05-05,20,COVID-19 patients in hospital - Suspected,Tayside
2020-04-30,30,COVID-19 patients in hospital - Suspected,Tayside
2020-04-29,30,COVID-19 patients in hospital - Suspected,Tayside
2020-05-02,27,COVID-19 patients in hospital - Suspected,Tayside
2020-05-01,21,COVID-19 patients in hospital - Suspected,Tayside
2020-04-28,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-04-29,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-04-27,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-05-01,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-04-30,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-04-24,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-04-23,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-04-26,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-04-25,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-05-03,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-05-02,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-05-05,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-05-04,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-04-14,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-04-13,0,COVID-19 patients in hospital - Suspected,Western Isles
